sentiment,tweet
pos,مو ضرر اني اقل ايه نتا حشا غيب طول عمر عني musical_notes
pos,هلل يخي تحد عمد كور سعد الل ندى كبر بذن الل فوز ليل عش هرب شبح هبط face_with_tears_of_joy
pos,ريه دي انا جب حب purple_heart
pos,صاح نبأ عقد تحد سعد طبق ومر fifa شف شيء تحد دول تحد
pos,صبح جمل رئع بدي جمل ملؤ فرح صبح جمل وابتسموو smiling_face_with_hearts smiling_face_with_heart-eyes face_blowing_a_kiss
pos,الل حمد رسل الل سبح حمد الل tulip tulip tulip
pos,احب طلع دئم خصر ملع smiling_face
pos,الل كبر حمد yellow_heart
pos,شهد دار دار وطن victory_hand
pos,بال يا قمر حلو dizzy
pos,حن فاز جيه لحق grinning_face_with_sweat
pos,لون ال ابض اسد face_with_tears_of_joy
pos,بكى فرح وذا بكى حزن تكف قول سمر two_hearts
pos,حوقل قلب وزي شيء قرب حيل فتح باب وصد ردد يقن كرر احل cherry_blossom
pos,امن palm_tree
pos,وجه صبح ضحك بسم ضيه yellow_heart
pos,ارض نور كف احب صبح ظن الل خير سبح صبح امر وزع فضل يا sparkles rose
pos,ندى عبد ثقة ارى مان حد زعل smiling_face grinning_face_with_sweat face_blowing_a_kiss
pos,سسم لهہ عد لڪ جمل ڪل اض قلبڪ blue_heart
pos,سعد دنا خير جن ردس صبح خير rose
pos,الل صبح خير لي طرى
pos,سبح حمدلل اله الل سبح الل حمد سبح الل احل لقو ال صل سلم herb cherry_blossom yellow_heart beating_heart sparkles rose fallen_leaf blue_heart
pos,راد حيل جسر كي صلى ردك نال hibiscus zzz
pos,سلف لي اقل زيد ترل شري شور thumbs_up
pos,ال منى يا فلن شخص زوجج ال منى نتا يا رجل نكى لقى نثى شرف اثن يان الل face_with_tears_of_joy
pos,نظر دهش داول مطر غزر فلج قصم movie_camera
pos,سعد رؤى حب خير ارب سعد اين تدل درب red_heart red_heart
pos,اقل الل فك ولى دار شي عش كتب شيء سلب حزن face_with_tears_of_joy
pos,ماتبطلوش عبر جمل blue_heart
pos,هه انا بدي face_with_tears_of_joy
pos,عطر صبآح صبآح صلى كلمآ رآح بآل سمآ طمئنآ صحة بدآ صبآح ﭑﻟخﯿر two_hearts two_hearts
pos,كنت الل ونا صغر rolling_on_the_floor_laughing
pos,الل yellow_heart
pos,رضي حدا طرق زعل زيد cross_mark check_mark_button
pos,صبح ردد hugging_face
pos,لك سحب غلا مطر لك حي درب تمش يا فز قلب حل حل سكر
pos,يرب وفق yellow_heart
pos,عبد حق عنى صحح قول احا حية طيب جن دنا بشر جن اخر leaf_fluttering_in_wind blossom palm_tree blossom palm_tree bouquet bouquet
pos,صور slightly_smiling_face
pos,ادب حذف غرد شيء نكى عرف طير طلع خونج صغر لي سكن قلب face_with_tears_of_joy
pos,رمم ذتي smiling_face_with_halo
pos,صاح فكر عنى رقق سكو face_with_tears_of_joy
pos,شكر جزل قطف الل سعد جز خير عاض يرب شكر
pos,حن ولد يمل rose
pos,كف طيب يا بار rose
pos,قصد دمج شجع هلل ال سبب نهو دق لكم اهل smiling_face_with_sunglasses
pos,اهل ارق grinning_face_with_smiling_eyes
pos,حضر شفهگ جاز مرس ادب ادب نهى قلة ادب two_hearts
pos,خلگ فضل حيب قاع عطى قاع حاج blue_heart sun_behind_rain_cloud sparkles
pos,صبح جمل جمل قلب عرف كبر ذل لزم كلس two_hearts flexed_bicepslight_skin_tone seedling
pos,دعب عنف بشر شجر دوب حجر غرد عصافير
pos,عسكر بحر ريض خفف ذرب جمل سمح red_heart
pos,هه تمس قرا جب face_with_tears_of_joy
pos,حمدلل احض امي face_with_tears_of_joy
pos,صدقاء شطئ نغو روب two_hearts
pos,دخل غرم ريض هالايام blue_heart
pos,صرو وشى تب كوى فكر face_savoring_food
pos,غل هري هزر دري woman_dancing
pos,اوك نتا قعد نهو يفز تحد نصر عش هلل وقع تحد حاج فوز
pos,حك اهل لي حيط حرم اسم سوق غزة عمر حج كنو سهل كثر اسف شال
pos,الل OK_hand
pos,اصو سمع صغر زمن جمل بعث خشع صوت شيخ عبدالل رحم الل growing_heart
pos,رأس smiling_face_with_sunglasses
pos,لذب face_with_tears_of_joy
pos,عنق غيم سمء حلم تند جمل حسن قمر اخذ نور نور خرج لطف
pos,اني سأل عفو عفي دنا اني سأل عفو عفي دين دنا اهل
pos,احب هتم شخص تعلق حد حصل هوى رصد وحد اغص جنى ثمر broken_heart check_mark_button
pos,رئح حنء مشط غرب رئة مهت تضق حية red_heart
pos,يرب صبح جيب فرح شعر شيء حلو gòod mornińg
pos,حي صلة sparkling_heart
pos,الق وصن كوى دخل تبن اقى احب sparkles
pos,صبح لوح حلم يقظ رسم سعد جمل لون فؤل امل صبح خير
pos,الل حيل ار yellow_heart
pos,ال هذي ثني قعد face_with_tears_of_joy
pos,يا يا عبد سن يم face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy
pos,لين مدح علك دقق نقد بقة فعل سعة ندم slightly_smiling_face
pos,رب ميحرمكوش عد جاه صلح rose
pos,اهل اخر هبط اهل اهل ركز شفيف عش ماش شيف اهل وسط نطق right_arrow_curving_left right_arrow_curving_left right_arrow_curving_left
pos,ﺎلصباح ﺎلل بدأ خير سرر ﺎلسعد جمع ﺎقل صدق ﺎحساس شعر ﺎلل ﺎلشكر
pos,جعلو ذكرآ قطع انم فاس خزن مضى خزن رغہ سبح الل guitar
pos,صبح خير سرر rose
pos,صاح سنك thumbs_up red_heart
pos,قرع طبل حلم عود ثقب yellow_heart
pos,انا ألگ صبح ستر حجب قرف زيل جهل منى صبح طيب leaf_fluttering_in_wind
pos,حمد خير شخبار نتا slightly_smiling_face rose
pos,صبح مطر smiling_face_with_heart-eyes
pos,سن نتا طيب hibiscus rose
pos,امن صبح نور rose
pos,ام ام ام يا رب folded_hands
pos,نزل مطر ودع دعء امن قلب انت يرب جاب دعء حقق امن حب
pos,الل غمر فيض گرمگ نبل عدل صبحگ خير سرر folded_hands
pos,نت زي ماح عرف كيبل بطق وصل نت سرع عال اعرف وشى وضع تصل weary_face smiling_face_with_heart-eyes
pos,صور قصد صور كعك هه face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy
pos,شاء الل برك الل thumbs_up
pos,لست جنب نتا دئم قلب two_hearts
pos,عس دوم face_with_tears_of_joy
pos,شكي وضع عنى slightly_smiling_face
pos,خبر حدث عني سوء خبر لمذ حدث عني OK_hand tulip
pos,نبي حمد ﷺ red_heart
pos,نوم سمع صوة نوم ام blue_heart
pos,صغى حجج الل تخف حزن جند الل
pos,امي ماش نوي بطل سهر نزل غلط فا كتر ورب تاب بق sparkling_heart sparkling_heart face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy
pos,الل قسم عظم جل شيء عظم هنء ركع
pos,تحد فاز squinting_face_with_tongue
pos,شفع غفر كتب لجن صل سلم نبي حمد rose
pos,مر نسى دهش عظم سمع مرة زل مرة سمع شعر وكأ سمع
pos,شفع ممن تبع سار هدي صل سلم نبي حمد اله صحب جمع rose
pos,ماشاءالله برك الل الل يرب green_heart green_heart green_heart flexed_biceps clapping_hands
pos,لي عشق عشق سعد حال ظرف عود طبع حوا وفء حدد
pos,حمدلل اتم صلح smiling_face_with_smiling_eyes
pos,الل سعد hibiscus
pos,دهي وضع الل شهرى نتا اخو اخو عفو خوى ماف عنصور عفا لين sparkling_heart
pos,عصب اضح كثر face_with_tears_of_joy
pos,اها شكر yellow_heart
pos,رذذ غيم ورق musical_score
pos,عنك الل نمس فخر face_with_tears_of_joy
pos,امل الل وحد خنق قول حاج حقق قول purple_heart rose red_heart shamrock shamrock smiling_face_with_smiling_eyes hibiscus hibiscus crying_face
pos,عمر ونا صيد face_with_tears_of_joy
pos,جلخ حرم winking_face
pos,مطر ريض صبح ضحي لبن يرب لك حمد red_heart
pos,غفر وبي رحم وسع دخل جن دار جمع امو سلم رحم يرب rose
pos,يثق اهو كفو شجع ماتصيح كره yellow_heart blue_heart flexed_bicepslight_skin_tone face_with_tears_of_joy
pos,انا سأل عفو كفى عفي تغن ردس لاتستدرج فجأ نقم
pos,كاس كوش slightly_smiling_face
pos,ذي حرك ابعد وصل smirking_face
pos,الل اني حب احب يسر ام ؤمن عئش رسل الل ﷺ صلى سلم yellow_heart
pos,حلى دعو صبح الل وؤم revolving_hearts
pos,صبح امن يرب rose
pos,قعد معا لاس زعل منة عش هرب غشا face_with_tears_of_joy
pos,سعة قلب face_with_tears_of_joy
pos,يا صبح فل grinning_face_with_sweat
pos,صبح خير صرح smiling_face_with_smiling_eyes
pos,صبح صدر حقه face_with_tears_of_joy
pos,شهالقلينزيه ذي smirking_face
pos,الل عظم قعد تخل كد rolling_on_the_floor_laughing
pos,ربم موت قرب منة انا شعر لطف يا الل سكر موت ختم حسن جن yellow_heart
pos,يرب كرر هاللحظ اعش ارو هالليل عظم قاتل اجلناومن جلا سنو yellow_heart yellow_heart
pos,جان عرس لبس شمغ وري طول smiling_face_with_sunglasses
pos,رقد وصى face_with_tears_of_joy
pos,صبح خير كبر عرف طرق ادى روم رغب ابر اضع كوم قش اجد
pos,حيد اصل مال ثال blue_heart
pos,وين حصل شعر smiling_face_with_smiling_eyes
pos,بذن الل رمض كون كبر جمع شرف لند كي محب blue_heart
pos,سلب شرق ريض انا وجب شعر نحف purple_heart
pos,مس ربرب سب ربرب rolling_on_the_floor_laughing
pos,رب تر ولد ضعف بكى بار sparkles
pos,جنب قرب وكى حب حيل نسا هكي طام قلب يا قرب ولى روح listen to رمى red_heart
pos,ديب دي two_hearts
pos,يب شاف قئم نهي برا ون نزل غرد جمع grinning_face_with_sweat
pos,صبح خير نقض نهر شمس اوش غرب rose
pos,ضحك غبو هالقرار فشل ضار قطع شرك ضرر وقت ماتنقص بطل
pos,روي ابن ابي عته نهى ابو غلظ يا حاج تصف رق حلو
pos,جزلل خير
pos,حب هدء ليل فتر حد فجر سعة شكل ماش عرف كد هنزل شغل صبح ازي face_with_tears_of_joy
pos,ياز قلب زي عسل جمل face_blowing_a_kiss
pos,حتم جلى غيم ودء ظهر لون زرق سمء عهد
pos,يتن شعر احب كحل ضيك عمر red_heart
pos,صبح yellow_heart blue_heart rose
pos,سكر حب لب لب يا قلب ملك صنة وفء عهد يا لبي سكن حي سكن red_heart
pos,انا سأل لنا خير نصب خير سبل green_heart
pos,حبب كرم احط وعد سحب جئز سبق قدم شيئ loudspeaker spiral_calendar
pos,باب الب فتح حد حنى musical_score
pos,حمد الل قنع سمح لين sparkles
pos,صبح خير جمع حمد الل حقق قن تيب ملي شهد
pos,منى جمع سوء للى نصب جمع للى نصب رمض رب بغل وي ايه بصح
pos,نظر ربعاء حرا جمر grinning_face_with_sweat
pos,دمع اعمر نزل فضو الل روع OK_hand
pos,رجل الل ردد اهل نقص شوط حشر طرد قدم
pos,يرب صبح جيب فرح شعر شيء حلو growing_heart
pos,قطع جمييل سعد الل صبح خير خوى rose rose
pos,حان الآ وعد اذن صلة فجر وقت مكة كرم شهر ؤذن طول ناس
pos,شاف ثلث حلق نطا حلق افي كثر سلسل مط حدث خلص عرف بدي ابغ عرف ايش نهي
pos,ررقص حممس face_with_tears_of_joy face_with_tears_of_joy
pos,قر تمز فعل بدل ازى زاد كثر ازى الئ ازى money_with_wings smiling_face_with_heart-eyes large_orange_diamond money_with_wings money_bag
pos,قل لذ نمي احز ظلم ليل هون قلب محز
pos,وقع عيل وكل كرم صاح
pos,صبح وفق عفي رض rose
pos,سبح الل حمد سبح الل عظم palm_tree
pos,خير ايم حلو لحظ طمأ دئم عمر زهر جن purple_heart herb sparkles yellow_heart
pos,ونى وقع لاه
pos,امي green_heart
pos,حمدلل حمد تطب آستغفر الل غفر غفر ذنب صبح الل خير dove rose
pos,مر اضي توج هلل بطل دور سعد مر ارخ crown blue_heart sparkles
pos,يلل صبح ثني بشر لي حقق طمح صصباح خير sparkles
pos,بذن الل واذ سمح الل الل ماكتبل برا كره كبل دور بقى smiling_face_with_heart-eyes
pos,بما اني ونى قعد نوم ومو قدر ردى انم صفل شكل face_with_tears_of_joy
pos,نمة اعا دمع نمة الل مال وصل ناه
pos,خرج جحر يحث جيل قوه حرب سلم جيل قوه صمد تحد جيل OK_hand flexed_biceps
pos,شكل ليع شخص ضعف growing_heart
pos,دنا ملء خطر face_with_tears_of_joy
pos,رشتو باز grinning_face
pos,امن لزم لعب عمد beaming_face_with_smiling_eyes
pos,يرب نصب
pos,صب rolling_on_the_floor_laughing
pos,هدء درة مير فوز لفا برو wrapped_gift dizzy smiling_cat_with_heart-eyes balloon
pos,صبح خواريف كلب ewe dog
pos,الل يجز لجن رفع قدر كتب اجر الل نكى سسا حرم وتسستااهل خير رب
pos,روع كوى لك حبء حية بدل صدق صدق دعء دعء bouquet
pos,حد در ظلم غمز حس يا كلب ركل نبح ليل نهر face_with_tears_of_joy
